Wenner_1
10
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
360
2
11
Chargeability
mV/V
10 0.01 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 1.1 0.5
4	440	0	470	0	450	0	460	0	11.3852118483782	-0.975443538728653	-0.45673353730267	-0.297595920291586	-0.180276805148601	-0.106944970561208	-0.0549672645873546	-0.0414158681759388	0.0016642842089606	-0.0267140406676887	0.0176451350456246
4	380	0	410	0	390	0	400	0	31.553535553152	13.1845435065597	6.73757980376358	4.405834480486	2.90467193500512	2.01098847889481	1.18756319556308	0.686425587187301	0.17414865467299	-0.201895712418837	-0.387455314375741
4	290	0	320	0	300	0	310	0	86.7787593385719	23.6232916639153	11.4915605210849	7.44100496649816	5.06163506760193	3.42209707807618	2.19148233550635	1.22337777267843	0.429712271001668	-0.241351245723598	-0.809618510686469
4	230	0	260	0	240	0	250	0	145.387884378996	20.6027918960431	9.97284417822797	6.43959286216894	4.37778636533294	2.9625947045053	1.90067884893622	1.05594414429607	0.371085967024831	-0.203500408853585	-0.697652266899486
4	170	0	200	0	180	0	190	0	146.060481663405	23.7951964906128	11.511618112993	7.49130892246318	5.12156772192176	3.48212370400233	2.24146437557969	1.25804600672741	0.447230833625463	-0.242182634758392	-0.82508552232146
4	140	0	170	0	150	0	160	0	79.6669949152545	17.2804137648679	7.88117266274853	5.0208789386736	3.38235732425359	2.27425173546292	1.45763119084283	0.811601495055684	0.287138215245408	-0.159980679871728	-0.538678790425733
4	110	0	140	0	120	0	130	0	44.6746733521226	12.9531538574345	6.79223968270716	4.52816776331044	3.14521155741936	2.16443364528559	1.40889649176271	0.803307208690928	0.294170243572926	-0.147491523098443	-0.52384085247065
4	80	0	110	0	90	0	100	0	32.162192703871	12.4738092580218	6.54220748139952	4.31102029681871	2.99545642261938	2.06512882457539	1.33507941398374	0.721059655612259	0.263801344408956	-0.139907401869382	-0.489644266087626
4	430	0	460	0	440	0	450	0	11.019291205099	3.81715862076399	1.85177218703897	1.18743445226585	0.827905434161468	0.558001468484147	0.341974181235804	0.192683326578783	0.0497327499828151	-0.0472425515098348	-0.151743270228896
4	350	0	380	0	360	0	370	0	30.0037568374579	4.95638349411109	2.34634953736024	1.50435598911923	1.03456559012819	0.700711783321018	0.453051245198935	0.242178421547311	0.0834719025584964	-0.0471508685016562	-0.165289206897221
4	400	0	430	0	410	0	420	0	26.2721993879902	11.5025931852892	5.78612947774996	3.72579699146833	2.52043867069941	1.69101170692618	1.07156216449186	0.602507452865294	0.205155073782089	-0.126578232742692	-0.406655713422904
4	340	0	370	0	350	0	360	0	20.8593320714882	5.43511420889821	2.48016587372367	1.53020471944962	1.0269758368757	0.680944042644471	0.411278119800902	0.198228251889068	0.0685221633528165	-0.0369195354559421	-0.162379022372807
